"","y","period","trt","rep","id"
"203",0.794117647058823,28,"CBuild8",6,"CBuild8.6"
"204",0.801470588235294,29,"CBuild8",6,"CBuild8.6"
"205",0.816176470588235,30,"CBuild8",6,"CBuild8.6"
"206",0.872058823529412,31,"CBuild8",6,"CBuild8.6"
"207",0.955882352941177,32,"CBuild8",6,"CBuild8.6"
"208",1,33,"CBuild8",6,"CBuild8.6"
"209",1,34,"CBuild8",6,"CBuild8.6"
"210",1,35,"CBuild8",6,"CBuild8.6"
"211",0.311764705882353,1,"CKnown4",1,"CKnown4.1"
"212",0.332352941176471,2,"CKnown4",1,"CKnown4.1"
"213",0.317647058823529,3,"CKnown4",1,"CKnown4.1"
"214",0.247058823529412,4,"CKnown4",1,"CKnown4.1"
"215",0.323529411764706,5,"CKnown4",1,"CKnown4.1"
"216",0.264705882352941,6,"CKnown4",1,"CKnown4.1"
"217",0.264705882352941,7,"CKnown4",1,"CKnown4.1"
"218",0.264705882352941,8,"CKnown4",1,"CKnown4.1"
"219",0.267647058823529,9,"CKnown4",1,"CKnown4.1"
"220",0.285294117647059,10,"CKnown4",1,"CKnown4.1"
"221",0.291176470588235,11,"CKnown4",1,"CKnown4.1"
"222",0.279411764705882,12,"CKnown4",1,"CKnown4.1"
"223",0.297058823529412,13,"CKnown4",1,"CKnown4.1"
"224",0.3,14,"CKnown4",1,"CKnown4.1"
"225",0.288235294117647,15,"CKnown4",1,"CKnown4.1"
"226",0.294117647058824,16,"CKnown4",1,"CKnown4.1"
"227",0.323529411764706,17,"CKnown4",1,"CKnown4.1"
"228",0.317647058823529,18,"CKnown4",1,"CKnown4.1"
"229",0.311764705882353,19,"CKnown4",1,"CKnown4.1"
"230",0.297058823529412,20,"CKnown4",1,"CKnown4.1"
"231",0.305882352941176,21,"CKnown4",1,"CKnown4.1"
"232",0.314705882352941,22,"CKnown4",1,"CKnown4.1"
"233",0.320588235294118,23,"CKnown4",1,"CKnown4.1"
"234",0.323529411764706,24,"CKnown4",1,"CKnown4.1"
"235",0.320588235294118,25,"CKnown4",1,"CKnown4.1"
"236",0.341176470588235,26,"CKnown4",1,"CKnown4.1"
"237",0.341176470588235,27,"CKnown4",1,"CKnown4.1"
"238",0.341176470588235,28,"CKnown4",1,"CKnown4.1"
"239",0.341176470588235,29,"CKnown4",1,"CKnown4.1"
"240",0.341176470588235,30,"CKnown4",1,"CKnown4.1"
"241",0.705882352941177,31,"CKnown4",1,"CKnown4.1"
"242",0.970588235294118,32,"CKnown4",1,"CKnown4.1"
"243",0.941176470588235,33,"CKnown4",1,"CKnown4.1"
"244",0.955882352941177,34,"CKnown4",1,"CKnown4.1"
"245",0.985294117647059,35,"CKnown4",1,"CKnown4.1"
"246",0.282352941176471,1,"CKnown4",2,"CKnown4.2"
"247",0.194117647058824,2,"CKnown4",2,"CKnown4.2"
"248",0.220588235294118,3,"CKnown4",2,"CKnown4.2"
"249",0.252941176470588,4,"CKnown4",2,"CKnown4.2"
"250",0.264705882352941,5,"CKnown4",2,"CKnown4.2"
"251",0.282352941176471,6,"CKnown4",2,"CKnown4.2"
"252",0.311764705882353,7,"CKnown4",2,"CKnown4.2"
"253",0.294117647058824,8,"CKnown4",2,"CKnown4.2"
"254",0.302941176470588,9,"CKnown4",2,"CKnown4.2"
"255",0.320588235294118,10,"CKnown4",2,"CKnown4.2"
"256",0.341176470588235,11,"CKnown4",2,"CKnown4.2"
"257",0.329411764705882,12,"CKnown4",2,"CKnown4.2"
"258",0.311764705882353,13,"CKnown4",2,"CKnown4.2"
"259",0.320588235294118,14,"CKnown4",2,"CKnown4.2"
"260",0.238235294117647,15,"CKnown4",2,"CKnown4.2"
